gene,umap_1,umap_2,importance,category
AL359220.1,5.9159193,3.296081,9.792791727958503e-07,Other Genes
AL359232.1,6.139717,4.093667,1.5718629163880294e-09,Other Genes
AL359233.1,3.681625,5.76956,4.1346056590197844e-10,Other Genes
AL359237.1,5.4195404,5.8806367,4.1346056590197844e-10,Other Genes
AL359258.2,5.3259196,4.004686,3.42343282746451e-07,Other Genes
AL359259.1,3.8372762,2.969217,6.579061487351712e-09,Other Genes
AL359317.2,4.860011,3.9324846,4.098310212533623e-09,Other Genes
AL359378.1,2.089039,4.2527766,1.9173813620520445e-09,Other Genes
AL359380.1,2.7101738,5.6269975,2.330840528992321e-09,Other Genes
AL359397.2,3.703214,2.902893,3.81353621586696e-07,Other Genes
AL359475.1,5.5002294,3.734548,2.7443010948358466e-09,Other Genes
AL359504.2,2.1047974,3.017256,6.890025234186825e-07,Other Genes
AL359513.1,6.4582696,2.5772173,1.7389651786328934e-07,Other Genes
AL359532.1,6.2517896,4.9073186,9.135255334451374e-08,Other Genes
AL359538.3,2.9103272,3.8811414,6.992522053312143e-09,Other Genes
AL359538.4,2.009791,3.1218975,1.015028371336315e-08,Other Genes
AL359541.1,2.2922761,5.336952,2.503767921224406e-07,Other Genes
AL359546.1,4.373123,4.711826,2.0714027056363076e-08,Other Genes
AL359547.1,3.4056706,2.7856011,2.330840528992321e-09,Other Genes
AL359551.1,4.363805,5.3184276,6.407279595404655e-10,Other Genes
AL359552.1,3.1708448,5.3781333,9.323363515018665e-09,Other Genes
AL359555.1,4.3890643,5.2306747,5.752144085761578e-09,Other Genes
AL359555.2,3.1682281,2.6398277,5.075141623755102e-09,Other Genes
AL359632.1,4.696171,4.244893,3.962428899088206e-08,Other Genes
AL359636.1,4.384832,4.486659,2.330840528992321e-09,Other Genes
AL359636.2,4.446721,6.0702906,1.24795921827531e-06,Other Genes
AL359643.2,6.710425,3.467862,1.9060184796963753e-08,Other Genes
AL359643.3,5.9453316,3.0258033,1.2161248744762931e-07,Other Genes
AL359644.1,3.8636696,2.0456824,7.319190823259882e-08,Other Genes
AL359649.1,2.670658,4.9741263,2.330840528992321e-09,Other Genes
AL359693.1,3.8641644,4.0947204,4.661681057970029e-09,Other Genes
AL359697.1,4.863049,3.6409338,5.432264215933306e-08,Other Genes
AL359710.1,2.9749475,3.3431845,1.2481123775801092e-08,Other Genes
AL359711.2,2.5655084,2.329887,6.709412424610861e-07,Other Genes
AL359715.1,4.5519576,4.1970744,1.4169051263841458e-07,Other Genes
AL359715.2,5.3151226,3.1797278,4.917491152459076e-08,Other Genes
AL359715.3,6.268615,5.005521,1.950995475055551e-08,Other Genes
AL359732.1,6.2956166,2.6368194,3.5712226922004876e-09,Other Genes
AL359762.1,3.6046257,1.4968774,1.7540338726461635e-07,Other Genes
AL359762.2,5.630104,5.2646823,4.661681057970029e-09,Other Genes
AL359764.1,5.870629,4.0503697,2.797008634694338e-08,Other Genes
AL359764.2,3.2532055,5.4594636,5.458617614483688e-08,Other Genes
AL359764.3,4.04315,4.9155607,1.3985043173734727e-08,Other Genes
AL359771.1,2.542422,5.4427586,2.330840528992321e-09,Other Genes
AL359792.1,2.8274627,3.1603394,1.631588416901839e-08,Other Genes
AL359813.1,5.5245824,4.7235513,9.379700502669744e-08,Other Genes
AL359834.1,3.579453,2.790589,2.330840528992321e-09,Other Genes
AL359844.1,4.7047286,3.1601229,2.097756476040481e-08,Other Genes
AL359851.1,5.964086,2.7537382,1.9060185263342774e-08,Other Genes
AL359878.1,4.1524878,2.229944,3.680268379631141e-08,Other Genes
AL359878.2,4.3509164,3.0784853,6.579061487351712e-09,Other Genes
AL359880.1,3.935291,4.894382,1.0000365510207729e-08,Other Genes
AL359881.1,3.7895522,3.9205034,1.1654204043952533e-08,Other Genes
AL359881.2,4.4259663,4.902401,4.248221424709186e-09,Other Genes
AL359881.3,3.1274686,4.151985,4.661681057970029e-09,Other Genes
AL359915.1,3.5649743,4.068741,6.279239055942436e-09,Other Genes
AL359916.1,6.215635,4.8388205,1.2481123775801092e-08,Other Genes
AL359921.1,5.0035605,5.740506,6.06381626615647e-08,Other Genes
AL359921.2,3.3699045,3.388393,8.883079359190717e-08,Other Genes
AL359922.2,5.204824,3.153055,9.509592956591417e-09,Other Genes
AL359924.1,3.2533417,2.5403302,6.579061487351712e-09,Other Genes
AL359962.1,4.7420783,5.399117,1.0413824211236603e-08,Other Genes
AL359962.2,2.5702467,5.5544405,3.5420576855017743e-07,Other Genes
AL359962.3,2.1992366,2.7433276,2.4021712496696864e-08,Other Genes
AL359979.1,4.016481,4.63199,6.992521586933123e-09,Other Genes
AL359979.2,5.1924777,4.0864406,2.330840528992321e-09,Other Genes
AL359987.1,6.0936255,4.1981344,2.7443010948358466e-09,Other Genes
AL360012.1,1.7247238,3.5236394,1.0297373662697218e-05,Other Genes
AL360014.1,2.7428913,4.221242,2.330840528992321e-09,Other Genes
AL360015.1,2.394356,3.4356449,1.1654203111194493e-08,Other Genes
AL360020.1,5.6456976,2.967241,7.078844542621222e-08,Other Genes
AL360091.1,3.4841344,3.2251778,3.537606849837562e-08,Other Genes
AL360091.2,5.0888395,5.3069415,9.187962506071368e-08,Other Genes
AL360091.3,4.5485196,2.6469085,1.3433033023671756e-07,Other Genes
AL360093.1,2.7591293,3.1938121,2.3422035038434515e-08,Other Genes
AL360169.2,3.005738,2.3769596,1.9536879702163867e-09,Other Genes
AL360169.3,4.989045,5.6982336,1.0413824211236603e-08,Other Genes
AL360178.1,2.2244089,4.6276717,6.55584961007299e-07,Other Genes
AL360178.2,3.279839,4.0801845,6.051987012303935e-09,Other Genes
AL360181.1,5.5556574,2.729488,6.579061487351712e-09,Other Genes
AL360181.2,1.5096947,4.091113,3.9024632928244966e-08,Other Genes
AL360182.2,3.0178537,5.3640566,5.752144085761578e-09,Other Genes
AL360227.1,4.0918784,2.5334191,2.330840528992321e-09,Other Genes
AL360268.1,2.828527,5.4475126,1.0904644266071194e-09,Other Genes
AL360270.1,4.38618,4.739254,4.4977023972366615e-07,Other Genes
AL360270.2,3.4804966,3.7292302,1.2040841027278967e-07,Other Genes
AL360270.3,2.490671,2.800258,3.299615155035039e-07,Other Genes
AL360294.1,3.4087887,2.3624349,5.488603122064405e-09,Other Genes
AL365181.1,3.2229984,5.1947465,2.2172256836982273e-09,Other Genes
AL365181.2,3.0824883,3.6839256,2.7443010948358466e-09,Other Genes
AL365184.1,5.4376364,2.4634707,4.661681057970029e-09,Other Genes
AL365203.2,2.1301742,4.59096,6.111489351291855e-08,Other Genes
AL365204.2,4.694159,3.0150113,1.5039226612569776e-09,Other Genes
AL365205.3,6.205511,3.0396943,4.661681057970029e-09,Other Genes
AL365205.4,6.249812,4.8609414,2.0827648421757163e-08,Other Genes
AL365214.2,3.491409,2.578663,2.330840528992321e-09,Other Genes
AL365226.1,3.9967968,3.8733037,5.124220504259471e-08,Other Genes
AL365226.2,5.3238683,4.436222,1.5677077128068677e-07,Other Genes
AL365255.1,6.177188,4.292852,2.0714028455500135e-08,Other Genes
AL365258.1,5.625971,5.152045,2.7443010948358466e-09,Other Genes
AL365259.1,4.986226,5.711869,1.94736453621643e-08,Other Genes
AL365272.1,3.3988254,2.8336313,1.1092294809373357e-06,Other Genes
AL365273.1,5.6905994,2.9566283,1.6315883702639368e-08,Other Genes
AL365295.1,5.9132385,3.1431704,2.6734515291147867e-08,Other Genes
AL365295.2,6.629013,4.2346706,1.082728291203167e-08,Other Genes
AL365318.1,3.4970264,2.7798057,3.071438837366048e-08,Other Genes
AL365330.1,4.754444,5.9406805,3.157761660445561e-09,Other Genes
AL365356.1,3.247608,4.551971,1.422175806546792e-07,Other Genes
AL365361.1,2.510033,4.6717825,3.5536844897380748e-06,Other Genes
AL365394.1,3.9712589,5.0352755,1.1917746871777539e-08,Other Genes
AL365434.1,4.132752,1.9433252,2.684601376207732e-07,Other Genes
AL365434.2,3.7248957,6.229272,3.068963821982398e-06,Other Genes
AL365436.2,3.562111,4.542711,4.175668654330986e-09,Other Genes
AL365440.2,5.5719404,4.571622,6.992522986070183e-09,Other Genes
AL390037.1,2.4804902,3.981407,3.620299102686163e-08,Other Genes
AL390066.1,1.7202067,3.4190452,2.851579330253191e-07,Other Genes
AL390066.2,2.7344768,4.07852,1.6992885698486025e-08,Other Genes
AL390067.1,4.328944,5.0976434,7.96936651046195e-09,Other Genes
AL390071.1,6.635415,3.9555755,2.6052706383370802e-08,Other Genes
AL390195.1,3.427154,2.0670936,5.120592771657379e-08,Other Genes
AL390195.2,4.200159,3.1426404,5.559933130087158e-08,Other Genes
AL390198.1,3.783727,3.8967993,1.85345283848126e-07,Other Genes
AL390208.1,5.2728443,4.450269,2.432156050702625e-08,Other Genes
AL390236.1,3.6948526,5.10449,1.6315883702639368e-08,Other Genes
AL390242.1,6.213207,4.0739098,2.0414190653077154e-08,Other Genes
AL390294.1,2.9100528,2.915743,9.323362115881605e-09,Other Genes
AL390718.1,5.865125,4.5939765,2.330840528992321e-09,Other Genes
AL390719.2,5.127342,4.7809067,1.2067664143183228e-08,Other Genes
AL390719.3,2.6784241,2.8527222,2.1127487620628377e-08,Other Genes
AL390728.5,4.6877313,1.7850561,9.449156581998257e-08,Other Genes
AL390728.6,4.9055,3.2811425,1.4108054944952948e-06,Other Genes
AL390755.1,6.0707016,3.1670706,2.330840528992321e-09,Other Genes
AL390755.3,2.733064,2.4132712,9.323362115881605e-09,Other Genes
AL390760.1,5.6850514,2.9881358,1.7755734258874455e-07,Other Genes
AL390763.1,3.9529903,3.561865,8.447364291449834e-08,Other Genes
AL390774.2,6.023583,3.4880512,7.405982152659743e-09,Other Genes
AL390783.1,5.4794593,3.0147157,1.9173813620520445e-09,Other Genes
AL390816.2,3.506923,4.0414014,4.1346103228099844e-10,Other Genes
AL390860.1,4.5306087,2.8603718,3.3872149565491205e-08,Other Genes
AL390862.1,6.419735,4.900698,4.661681057970029e-09,Other Genes
AL390866.1,2.5670786,3.425774,4.1346056590197844e-10,Other Genes
AL390955.2,4.368972,1.9306345,4.511767981622798e-09,Other Genes
AL390957.1,2.156554,3.0194566,3.2750212364212805e-08,Other Genes
AL390961.2,5.8831153,4.495184,4.840242360100211e-07,Other Genes
AL391001.1,5.112164,4.3842473,1.9173813620520445e-09,Other Genes
AL391056.1,4.7216883,3.509763,2.0300568823759065e-08,Other Genes
AL391056.2,5.7720737,3.6255977,1.7251734215329625e-08,Other Genes
AL391069.1,4.1189485,5.6500273,1.0503774757106932e-07,Other Genes
AL391069.2,2.657808,2.910096,6.018383141226024e-07,Other Genes
AL391069.3,4.1396093,5.026341,7.256067212476949e-09,Other Genes
AL391095.1,6.3846655,3.7674818,2.8041417330007355e-07,Other Genes
AL391095.3,4.7291737,5.687223,1.067737076676197e-08,Other Genes
AL391097.1,6.614219,2.823945,1.7914303115720143e-06,Other Genes
AL391097.2,4.7925434,4.172895,1.0300206106199384e-08,Other Genes
AL391097.3,3.5382943,2.2915442,1.790975689958861e-07,Other Genes
AL391117.1,2.8930027,4.4851427,6.770052589654135e-10,Other Genes
AL391121.1,5.5115495,6.0718827,8.548064189488086e-07,Other Genes
AL391152.1,6.081714,5.2416334,1.714280483339117e-08,Other Genes
AL391244.2,2.553951,3.679345,6.951523534845657e-09,Other Genes
AL391261.2,4.714764,4.389458,1.755626586479539e-08,Other Genes
AL391261.4,4.568304,2.7231336,6.992521586933123e-09,Other Genes
AL391262.1,4.9609933,2.0785391,1.0383367523428185e-07,Other Genes
AL391294.1,5.634258,5.9056444,1.9210107656179016e-08,Other Genes
AL391335.1,4.516411,4.4744854,7.078844542621222e-08,Other Genes
AL391415.1,2.1292503,2.5383432,4.248221424709186e-09,Other Genes
AL391421.1,4.4323807,3.8806047,2.330840528992321e-09,Other Genes
AL391422.4,5.41852,1.8736591,5.261376659304181e-09,Other Genes
AL391425.1,6.348036,4.700131,1.8496808825303685e-08,Other Genes
AL391427.1,3.960272,4.8470607,2.330840528992321e-09,Other Genes
AL391497.1,2.091142,3.1512544,6.165602786673551e-09,Other Genes
AL391557.1,2.6583185,2.1852877,2.330840528992321e-09,Other Genes
AL391560.2,4.3968825,2.8186579,4.248221424709186e-09,Other Genes
AL391597.1,4.8327274,4.3537674,4.661681057970029e-09,Other Genes
AL391650.1,4.046132,4.821064,2.0414190186698133e-08,Other Genes
AL391684.1,2.5214682,3.3007133,1.9575909591192443e-07,Other Genes
AL391807.1,4.197099,3.514765,1.4342165765912933e-07,Other Genes
AL391832.1,4.9792924,3.7318041,6.898469666587649e-08,Other Genes
AL391832.2,4.620406,2.444694,2.026722319997797e-06,Other Genes
AL391832.3,3.2349465,3.2302043,2.5714208148321214e-07,Other Genes
AL391832.4,2.7170408,2.6594052,1.2067663210425188e-08,Other Genes
AL391834.1,2.899832,5.393298,6.420938673561487e-08,Other Genes
AL391834.2,5.692892,2.8819582,1.0884581154143767e-07,Other Genes
AL391834.3,4.8388677,3.3214405,6.992522053312143e-09,Other Genes
AL391839.1,6.231111,2.4694257,8.496442849359918e-09,Other Genes
AL391839.2,3.4785223,3.1508975,8.28198006632824e-08,Other Genes
AL391839.3,3.008764,2.5153515,3.5296539206821556e-07,Other Genes
AL391840.1,3.6552253,4.9213953,4.1346056590197844e-10,Other Genes
AL391840.3,4.3232484,3.5695443,3.105528688430353e-08,Other Genes
AL391845.1,4.2463574,6.0802646,1.740634439933954e-08,Other Genes
AL391845.2,3.3938265,3.957869,4.1346056590197844e-10,Other Genes
AL391863.1,3.131313,2.4290783,4.9774572234885105e-08,Other Genes
AL391863.2,4.9689293,3.9852412,6.060185374905106e-08,Other Genes
AL391987.3,2.2448318,2.3242714,4.248221424709186e-09,Other Genes
AL391987.4,4.798249,3.266825,6.879846019261159e-08,Other Genes
AL391988.1,4.7789254,1.7031622,2.5458401190015175e-07,Other Genes
AL392023.2,2.7677398,2.9192705,4.248221424709186e-09,Other Genes
AL392046.1,4.2535768,5.840787,2.0500035299583152e-07,Other Genes
AL392048.1,5.680551,2.2394102,6.728984817315323e-09,Other Genes
AL392083.1,4.5052905,3.9279933,1.3985043173734727e-08,Other Genes
AL392086.3,5.6219106,4.9267497,1.0322929962567856e-07,Other Genes
AL392089.1,2.7417076,4.7351427,3.834762723972571e-09,Other Genes
AL392172.1,2.2002378,4.079018,9.377688100208339e-07,Other Genes
AL392172.2,4.547543,3.1714468,2.939670818441465e-08,Other Genes
AL392183.1,4.6776137,5.1036325,2.330840528992321e-09,Other Genes
AL441883.1,5.783009,2.05735,2.937585287750596e-07,Other Genes
AL441943.2,6.237793,4.5749493,2.330840528992321e-09,Other Genes
AL441992.1,3.5293357,5.18442,8.03278988424854e-07,Other Genes
AL442003.1,4.1909633,4.9644876,1.988538964336786e-07,Other Genes
AL442067.1,2.6293468,2.742292,4.47720474493744e-08,Other Genes
AL442067.2,3.59908,4.6391873,9.359670582913038e-09,Other Genes
AL442067.3,3.1892385,2.7791917,1.481559545196506e-07,Other Genes
AL442071.1,5.2805166,3.2345169,4.1346056590197844e-10,Other Genes
AL442071.2,2.5484896,4.9441466,5.5249111170176716e-09,Other Genes
AL442125.1,2.3121939,3.156896,5.419323288823449e-07,Other Genes
AL442125.2,3.9582083,5.655685,9.73682268154977e-09,Other Genes
AL442128.2,5.071409,3.3164198,1.2179344926692613e-06,Other Genes
AL442636.1,5.097935,4.5835633,4.661681057970029e-09,Other Genes
AL442663.3,3.4375892,4.3047333,1.589469272344526e-07,Other Genes
AL445183.2,2.4073713,2.4958682,2.330840528992321e-09,Other Genes
AL445207.1,4.775654,5.038572,2.330840528992321e-09,Other Genes
AL445213.2,2.8031452,2.020315,1.5039226612569776e-09,Other Genes
AL445222.1,4.5125246,5.720149,6.201911262253692e-09,Other Genes
AL445223.1,5.6355553,2.6383283,6.579061487351712e-09,Other Genes
AL445224.1,5.6844854,5.0265737,1.9173813620520445e-09,Other Genes
AL445228.2,4.2860255,3.0108836,7.928489061348788e-08,Other Genes
AL445231.1,2.6836753,2.1018891,1.4548427065552473e-08,Other Genes
AL445248.1,6.4437017,3.8956966,3.622991947256443e-08,Other Genes
AL445250.1,3.3273993,4.0008173,2.0673032935508044e-09,Other Genes
AL445253.1,5.5783997,4.8119326,6.579061487351712e-09,Other Genes
AL445307.1,3.9895928,4.9459286,1.4992332962751083e-10,Other Genes
AL445309.1,3.66182,5.907215,1.2744664273952195e-08,Other Genes
AL445363.1,3.9153554,5.562036,1.9173813620520445e-09,Other Genes
AL445423.1,2.943808,5.1335907,2.5075870778815217e-08,Other Genes
AL445426.1,4.510392,5.5164385,8.269215979491663e-10,Other Genes
AL445430.1,2.9082298,5.5196457,4.661681057970029e-09,Other Genes
AL445430.2,4.607702,4.1228414,1.9173813620520445e-09,Other Genes
AL445433.2,5.6688757,4.0865064,2.330840528992321e-09,Other Genes
AL445438.1,5.050646,4.799618,6.579061487351712e-09,Other Genes
AL445465.1,4.585679,4.667267,1.9173813620520445e-09,Other Genes
AL445471.1,3.349489,5.1647043,1.5039226612569776e-09,Other Genes
AL445471.2,4.18748,3.1435215,4.124184093666788e-08,Other Genes
AL445489.1,3.513638,5.424608,2.578916914404219e-08,Other Genes
AL445490.1,4.9761796,5.787288,1.0338390485464342e-07,Other Genes
AL445493.2,4.669013,4.6000752,2.330840528992321e-09,Other Genes
AL445493.3,3.2520056,5.2139063,1.082728291203167e-08,Other Genes
AL445524.1,1.8599979,3.6169572,1.855176201458545e-06,Other Genes
AL445526.1,4.7857437,2.7380898,2.330840528992321e-09,Other Genes
AL445604.1,4.8754253,4.0673404,4.248221424709186e-09,Other Genes
AL445645.1,4.37824,3.3287075,1.9210108588937054e-08,Other Genes
AL445685.1,4.924724,5.0553417,1.0150283246984131e-08,Other Genes
AL445928.2,1.7729012,3.051592,9.379700595945548e-08,Other Genes
AL445931.1,3.1435144,3.559414,2.330840528992321e-09,Other Genes
AL445985.1,3.2191606,2.0448663,4.661681057970029e-09,Other Genes
AL445985.2,4.2810755,1.8621689,1.3864636218135658e-07,Other Genes
AL449043.1,2.3374083,3.3751497,1.2894586206459266e-08,Other Genes
AL449106.1,3.8834171,5.277471,1.5866144921827145e-08,Other Genes
AL449214.1,2.7764916,5.099569,6.728984350936303e-09,Other Genes
AL449363.2,5.980049,3.674466,6.728983884557283e-09,Other Genes
AL449403.1,5.830798,3.3639255,9.323362115881605e-09,Other Genes
AL449403.2,3.039172,2.6773288,1.3158122974688812e-08,Other Genes
AL449403.3,3.8681343,4.073186,4.248221424709186e-09,Other Genes
AL449423.1,4.2700725,5.2668324,1.7142805299770192e-08,Other Genes
AL449983.1,2.7355142,3.5050056,3.812037005820223e-08,Other Genes
AL450043.1,3.4727468,2.8561544,3.898360475757135e-08,Other Genes
AL450226.1,4.0072513,5.569138,9.323362115881605e-09,Other Genes
AL450263.1,4.569241,2.6436582,5.075141623755102e-09,Other Genes
AL450267.1,6.0167937,4.1738925,2.330840528992321e-09,Other Genes
AL450267.2,3.1358168,4.2428193,4.661681057970029e-09,Other Genes
AL450270.1,2.3508387,3.7882023,2.330840528992321e-09,Other Genes
AL450306.1,3.6504958,2.9982262,1.007895261443143e-07,Other Genes
AL450307.1,4.065723,4.830529,4.661681057970029e-09,Other Genes
AL450311.1,3.107321,2.678439,4.462687229371295e-08,Other Genes
AL450313.1,5.9146385,4.0164027,1.8646724231529398e-08,Other Genes
AL450322.1,5.554249,2.6451466,1.472564161920913e-07,Other Genes
AL450322.2,2.534358,4.1536007,1.3492521620440558e-07,Other Genes
AL450326.1,2.4060745,4.8018866,1.347896786091855e-07,Other Genes
AL450326.3,4.310015,5.5843496,1.4548426599173452e-08,Other Genes
AL450327.1,5.42056,3.2379878,2.330840528992321e-09,Other Genes
AL450332.1,5.141778,3.089668,6.992521586933123e-09,Other Genes
AL450344.1,2.9551644,4.597003,8.639102288017521e-08,Other Genes
AL450344.2,4.0391226,4.023155,3.2713923417587344e-09,Other Genes
AL450344.3,5.6485767,4.52096,2.2240669926828602e-07,Other Genes
AL450345.1,5.3038697,4.54471,2.330840528992321e-09,Other Genes
AL450345.2,2.987501,3.898706,1.2067663210425188e-08,Other Genes
AL450352.1,2.363716,4.059763,3.5349421547183396e-09,Other Genes
AL450384.1,4.1226964,3.117368,2.4807647910417708e-09,Other Genes
AL450384.2,4.0234284,3.9932375,7.346975083379093e-08,Other Genes
AL450426.1,2.8998778,3.8426461,4.661681057970029e-09,Other Genes
AL450467.1,2.167202,4.7730923,9.323362115881605e-09,Other Genes
AL450468.1,4.5493255,2.2626066,1.082728291203167e-08,Other Genes
AL450468.2,2.6261575,4.1061206,1.6082799926446178e-07,Other Genes
AL450469.1,2.121616,2.424772,1.1654202644815474e-08,Other Genes
AL450992.1,3.3040602,4.6634655,3.684852909589663e-09,Other Genes
AL450992.2,4.484099,2.8576136,3.039182911167433e-07,Other Genes
AL450992.3,2.5645924,3.8520443,1.0022614599812725e-07,Other Genes
AL450998.2,2.4573088,4.080752,7.436800791525566e-07,Other Genes
AL450998.3,2.281967,4.5799503,1.744265054207473e-08,Other Genes
AL451007.2,3.5352397,3.2250388,1.6465807029914164e-08,Other Genes
AL451007.3,4.16634,1.9551915,2.086395084295874e-08,Other Genes
AL451042.1,3.4574523,3.7112257,2.330840528992321e-09,Other Genes
AL451042.2,5.4205556,4.5566096,6.992521586933123e-09,Other Genes
AL451049.1,5.084547,5.079561,6.165602786673551e-09,Other Genes
AL451050.2,6.3987126,3.148568,5.824766579328343e-09,Other Genes
AL451054.4,4.041452,2.15019,2.330840528992321e-09,Other Genes
AL451062.1,1.5974277,3.961884,5.633838941850852e-10,Other Genes
AL451064.1,2.771943,3.1165626,9.323362115881605e-09,Other Genes
